,book,author,price
3280,ทะเลสาบวิญญาณ The Lake of Souls,Darren Shan,139.50 บาท
3281,ขบวนการโจรสลัด โกไคเจอร์ ฉ.รวมข้อมูล,กองบรรณาธิการ,144.00 บาท
3282,ACCEL WORLD ล.2,กองบรรณาธิการ,153.00 บาท
3283,ลิเวีย,คีตกาล,117.00 บาท
3284,LOVE CURSED สัญญารักต้องสาป,MaQuill,152.10 บาท
3285,มือปราบ(ป่วน!)โลกวิญญาณ 6 พันธสัญญาข้ามเวลา (เล่มจบ),หลินอวี่,179.10 บาท
3286,Sana ซานะอินเลิฟ ing,ซานะ,162.00 บาท
3287,ราชันศาสตรา Lord of Weapon 10,Inflames,180.00 บาท
3288,BlaCX 15 งานเลี้ยงเหล่าผีร้ายแห่งความมืด,รวมนักเขียน,71.10 บาท
3289,Limited online ล.5 โลกนี้มันมีจำกัด,akeove,279.00 บาท
3290,The City God เทพประจำเมือง ล.4 ต.แดนปิศา,ชางขุย,180.00 บาท
3291,Realis2ดับวิกฤติโลกปริศนา ภ.2ล.1ภาคกิลด์,Synchronise,170.10 บาท
3292,The City God เทพประจำเมือง ล.1 ต.มุ่งสู่ประจิมทิศ,ชางขุย,180.00 บาท
3293,The City God เทพประจำเมือง ล.2,ชางขุย,180.00 บาท
3294,ปฏิบัติการรักจักรกลทะยานฟ้า ล.1,กองบรรณาธิการ,130.50 บาท
3295,Sword Art Online 004 (Fairy Dance),กองบรรณาธิการ,144.00 บาท
3296,กระสุนจิตพิฆาต PARABELLUM ล.2,กองบรรณาธิการ,112.50 บาท
3297,Sword Art Online 002 (Aincard),กองบรรณาธิการ,153.00 บาท
3298,GOLDEN TIME ฤดูใบไม้ผลิที่วูบหาย เล่ม 1,กองบรรณาธิการ,130.50 บาท
3299,The Playboy : แสบสะบัดกัดเป็นคู่ 2 ตอน วิกฤตการณ์ฝ่าห้วงมิติ,Huli,152.10 บาท
3300,เจ้าหญิงสายน้ำ,W.Maple,116.10 บาท
3301,Detective Agency 19 Nights คู่สืบคดีหลอน 6,เว่ยย่า (Wei Ya),116.10 บาท
3302,จดหมายเหตุแวนโฮลซิง ผีดูดเลือดแห่งเมืองพระนคร,Dr.Abraham Van Helsing,152.10 บาท
3303,The Playboy : แสบสะบัดกัดเป็นคู่ 3 ตอน พันธนาการแห่งกระบี่,Huli,152.10 บาท
3304,คู่ปริศนาบทที่ 7 การเผชิญหน้าของแสงสว่างและความมืด,เซียง ซือ ยิง,170.10 บาท
3305,DO XXX NOW!! ทำเดี๋ยวนี้ยัยภูตรับใช้ 2,เรย์,152.10 บาท
3306,Kinght Errant อัศวินพิทักษ์ใจ 1,จินเชียนอวี่,152.10 บาท
3307,ชมรมลับ ภารกิจฮูกฮูก ล.2 ต.บุกถ้ำพ่อมดเม,เอลิชา ปูริเชลลิ เกร์รา,170.10 บาท
3308,The Dragon Garrett ผู้พิทักษ์มังกร ภาค 2 ภารกิจแห่งสองภพ,เชิงอรรถ,215.10 บาท
3309,วัตสัน &amp; โฮล์ม ถอดรหัสยีนส์ฆาตกรรม คดีที่ 5 : คดีแวมไพร์กินคนกับคนในเงา,เลออน,152.10 บาท
3310,Mission of Dragon ยอดคนเทพมังกร,ชาโดว์,89.10 บาท
3311,Knight Errant อัศวินพิทักษ์ใจ 4,จินเชียนอวี่,161.10 บาท
3312,Knight Errant อัศวินพิทักษ์ใจ 2,จินเชียนอวี่,152.10 บาท
3313,Exorcist plus หมอผีแสบ พันธุ์อลเวง,Ring tail,152.10 บาท
3314,Detective Agency 19 Nights คู่สืบคดีหลอน 4,เว่ยย่า (Wei Ya),125.10 บาท
3315,Detective Agency 19 Nightsคู่สืบคดีหลอน2,เว่ยย่า (Wei Ya),134.10 บาท
3316,Knight Errant อัศวินพิทักษ์ใจ 3,จินเชียนอวี่,152.10 บาท
3317,ดาร์เรน แชน เล่ม 2 ผู้ช่วยผีดูดเลือด,ดาร์เรน เชน,121.50 บาท
3318,Do XXX Nowยัยภูตรับใช้3 คำพิพากษาแห่งนาคา,เรย์,143.10 บาท
3319,BlaCX 14 โศกศัลย์ในคืนแห่งซานตาคลอส,รวมนักเขียน,71.10 บาท
3320,Mommy Online ล.3,นปภา,206.10 บาท
3321,อัศวินมือใหม่มังกรป้ายแดง เล่ม2,ชิกิ มิซึจิ,135.00 บาท
3322,ตราบฝัน,Caje,125.10 บาท
3323,ตำนานนางฟ้าสีแดง 2,โองิวาระ โนริโกะ,152.10 บาท
3324,ทิพยปักษา,ฌามิวอาห์,134.10 บาท
3325,มหาสมุทรที่สุดปลายถนน,นีล เกแมน,189.00 บาท
3326,จอมโจรหนังสือ the book thief,มาร์กัส ชูชัค,387.00 บาท
3327,Adventure World ภ.2 ล.3 ต.บทสรุปการเดินท,ลูกแมวขาวดำ,152.10 บาท
3328,The Angel Boy เด็กชายพันธุ์เทวดา ภาค 3 ล.3 The Heaven (อวสาน),Black Back,130.50 บาท
3329,Wicked แม่มดสติแตกและดินแดนมหัศจรรย์ เล่ม 1,Gregory Magure,166.50 บาท
3330,ก๊วนป่วนแดนพิศวง ล.3 (8 เล่มจบ),หลินลวี้,189.00 บาท
3331,หญิงสาวผู้มากับไฟ The girl who was on fire,Leah Wilson,220.50 บาท
3332,Pangea Online ภ.2 ล.4 ต.สงครามและการทดลอ,Great Polar Bear,180.00 บาท
3333,ปริศนาสมบัติอัจฉริยะ ล.8 รหัสลับจักรพรรด,jude watson,161.10 บาท
3334,นักรบแห่งมังกร ภาค 2 มรสุมแห่งโชคชะตา,มือสังหารแห่งรัตติกาล,161.10 บาท
3335,ตำนานผู้พิทักษ์แห่งกาฮูล 4 ตอนชีพนี้พลีเพื่อกาฮูล,Kathryn Lasky,198.00 บาท
3336,Calendar Castle ล.4 ต.ยามเมื่อใบไม้โบยบิ,กัลฐิดา,261.00 บาท
3337,Necromancer  ปลุกชีพมรณะ ภาค ยมทูต,Fe-Pink,148.50 บาท
3338,ยุทธภพออนไลน์ ภาค 1 ล.18 ป่วนทวีปใหญ่(จบ,ปากกาแดงดำ,270.00 บาท
3339,เทนกุ ศึกปักษาตำนานเทวะ ภาคมายายมทูต,senjo,166.50 บาท
3340,Rabbit saga รหัสพันธุ์ลับ ล.7 (จบภาค),Red Rose Sugar,143.10 บาท
3341,H.A.C.K เจาะระบบไขรหัสมรณะ ล 14,EniGma,108.00 บาท
3342,คดีเด็ดกับนักสืบทีมเสือ ล.9 กระเป๋าของบุ,Tomas Brezina,133.20 บาท
3343,ตำนานผู้พิทักษ์แห่งกาฮูล 2 ตอนโบยบินด้วยแรงศรัทธา,Kathryn Lasky,198.00 บาท
3344,Return กลับมาพยาบาท 3 ตอน หลง,เนบิวลา,161.10 บาท
3345,คู่ป่วนปราบปิศาจ7ต.ก่อกวนสวรรค์,หลินเพ่ย,184.50 บาท
3346,Return กลับมาพยาบาท 1,เนบิวลา,152.10 บาท
3347,FATE ONLINE มหาสงครามแห่งโชคชะตา ล.5,Holynot,180.00 บาท
3348,มอนฮัน ไดอารี่ : 4ช่องเฮฮา,TGN,215.10 บาท
3349,ภาม คนรับจ้างตาย บทที่ 6 เส้นด้ายแห่งโชคชะตา,วาฬน้ำเงิน,170.10 บาท
3350,ตุ๊กตาอาถรรพ์ (มั้ง!),เรย์,152.10 บาท
3351,กระดาษเปลี่ยนวิญญาณ,วาฬน้ำเงิน,161.10 บาท
3352,CADAVER TOWN เล่ม 3 สงครามสุดท้ายเมืองกลายพันธุ์,HONEY CROWN,188.10 บาท
3353,ขบวนการนักล่าโลกตำนาน 2 ราชสีห์แห่งเกาะว,น้ำหน,170.10 บาท
3354,รูบิค,อัยย์,161.10 บาท
3355,Haze-Arzt เทพมายาล่าวิญญาณ Season 1 Illusion World,Rename,175.50 บาท
3356,เรื่องของมิสเตอร์ซอมเมอร์,พัททริค ซึสคินท์,123.30 บาท
3357,คู่ป่วนปราบปิศาจ6ตอนยันต์เสวียนหนฺวี่,หลินเพ่ย,180.00 บาท
3358,ผมคือ...!? ล.6 (จบ),แอ๊ด,175.50 บาท
3359,BlaCX 13 สรวงสวรรค์ใน 'ความมืด',รวมนักเขียน,71.10 บาท
3360,ก๊วนป่วนแดนพิศวง ล.1 (8 เล่มจบ),หลินลวี้,189.00 บาท
3361,พยัคฆ์สาวโหมไฟสังหาร,สตีก ลาร์ซอน,445.50 บาท
3362,Circle - เซอร์เคิล ล.2,iSnow (nocturne),153.00 บาท
3363,เกมอาชญากรรม กลอาชญากร คดีที่ 3 งานชุมนุมเหล่าคนบาป,ไกอิ่น,179.10 บาท
3364,BLADE A.X. อภินิหารศาสตราสยบโลก ล.2,D-Dora,297.00 บาท
3365,Limited online ล.4 โลกนี้มันมีจำกัด,akeove,270.00 บาท
3366,เอเวอร์มอร์ ตอน อนันตกาล,Alyson Noel,252.00 บาท
3367,Altecia มิติมายา มนตราดวงดาว 3 (เล่มจบ),Bluetears,288.00 บาท
3368,After The Light หนึ่งแสง...หลังแดนอสูร,ฮายาชิ คิยาระ,234.00 บาท
3369,มหาสงครามภูต WARLKE ล.1,Akihiko Ureshino,130.50 บาท
3370,หิมพานต์นิรมิต,ปราณธร,125.10 บาท
3371,Magnetic blood พันธนาการเลือด I,Pink Devil,206.10 บาท
3372,Exorcist หมอผีแสบ พันธุ์อลเวง 3,Ring tail,197.10 บาท
3373,ทอม ทรูฮาร์ต กับดินแดนแห่งนิทานมืด,เอียน เบ็ค,240.30 บาท
3374,HERO.COM VILLAIN.NET,แดนดี้ บริกกส์,285.30 บาท
3375,ทีนอส,ชัยยา,225.00 บาท
3376,Monster Hunter คุณสมบัติแห่งผู้นำ ล.3,กองบรรณาธิการ,112.50 บาท
3377,SSS สงครามวัตถุวิญญาณ ล.3,MiYu,143.10 บาท
3378,ตำนานผู้ไม่มีวันตาย ตอนบ่วงมนต์มรณะ,โวล์ฟกัง โฮลไบน์,243.00 บาท
3379,มือปราบ (ป่วน) โลกวิญญาณ บทที่ 5 พิธีชำระวิญญาณ,หลินอวี่,179.10 บาท
3380,ลิลลี่เลซ 1 เจ้าหญิงในชุดยีนส์,Elena Paduzzi,170.10 บาท
3381,คิลเลอร์ ปริ๊นเซส ล.2,Fc_band,108.00 บาท
3382,โรงเรียนริมทะเล,สาคร พูลสุข,121.50 บาท
3383,อมตภพ,เบญจามินทร์,252.00 บาท
3384,เกมซ่าส์ท้าทดลอง : เกมป่วนก๊วนวิทยาศาสตร์,Rain Newcomb และ Bobby Mcreer,337.50 บาท
3385,หนุ่มสามัญกับสาวหลุดโลก ล.1,กองบรรณาธิการ,153.00 บาท
3386,คิลเลอร์ ปริ๊นเซส ล.1,Fc_band,135.00 บาท
3387,นางฟ้าจอมราชัน ล.2 มนุษย์ที่ถูกเลือก,Masato Yu,243.00 บาท
3388,กระบี่เทพสังหาร 4,Xiao Ding,242.10 บาท
3389,BlaCX 12 อรุณสวัสดิ์ 'ความมืด',รวมนักเขียน Punica,71.10 บาท
3390,The Angel Boy เด็กชายพันธุ์เทวดา ภาค 2 ล.1,Black Back,180.00 บาท
3391,Realis1ดับวิกฤติโลกปริศนา ภ.ฮันเทรส,Synchronise,170.10 บาท
3392,Adventure World ภ.2 ล.2 ต.บทสรุปการเดินท,ลูกแมวขาวดำ,152.10 บาท
3393,Limited online ล.3 โลกนี้มันมีจำกัด,akeove,270.00 บาท
3394,สี่สหายผจญภัย ล.4 กลางทะเลลึก,Enid Blyton,142.20 บาท
3395,สี่สหายผจญภัย ล.2 ปราสาทร้าง,Enid Blyton,139.50 บาท
3396,ภัตตาคารสุดปลายทางจักรวาล,Douglas Adams (ดักลัส แอดัมส์),247.50 บาท
3397,Sword Art Online 001 (Aincard),กองบรรณาธิการ,153.00 บาท
3398,เพนดรากอน ล.9 : ลัทธิมหาภัย,ดี.เจ.แมลเฮล,283.50 บาท
3399,น้องสาวของผมไม่น่ารักขนาดนั้นหรอก ล.2,กองบรรณาธิการ,153.00 บาท
3400,หิมวาอธิษฐาน,อะมีราห์,125.10 บาท
3401,สงครามสุดปลายฟ้า AERIAL FORCE,กองบรรณาธิการ,144.00 บาท
3402,ทารกเที่ยงคืน,ซัลมาน รัชดี,441.00 บาท
3403,ราชันศาสตรา Lord of Weapon 9,Inflames,180.00 บาท
3404,แอปเปิ้ล...สีเลือด,เยี่ย ปู้ หยี่/จงอู่ตัวซัว,152.10 บาท
3405,กลางคืนไม่พูด 5 เงาหลอน กล่องซ่อนแค้น,เยี่ย ปู้ หยี่/จงอู่ตัวซัว,143.10 บาท
3406,จดหมายเหตุแวนโฮลซิง หมู่บ้านดอกซ่อนกลิ่น,Dr.Abraham Van Helsing,152.10 บาท
3407,เมืองกึกกึ๋ย มนุษย์กึกกือ ล.1 ต.ความลับใ,Luca Blengino,170.10 บาท
3408,คนรวมวิญญาณ: ห้อง 6 สังหรณ์,เยี่ย เชี่ย ซวง,143.10 บาท
3409,ขบวนการนักล่าโลกตำนาน 1 เผชิญศึกครุฑยุดน,น้ำหน,170.10 บาท
3410,Guardian Force องค์กรพิทักษ์คนเหนือโลก,Halcyon,265.50 บาท
3411,Rabbit saga รหัสพันธุ์ลับ ล.5,Red Rose Sugar,143.10 บาท
3412,นาย ความตายไม่มีชื่อ ตอนที่1 กำแพงซากศพ,แมวพเนจร,179.10 บาท
3413,เกมอาชญากรรม กลอาชญากร คดีที่ 1 นักวางแผนแห่งความมืดกับยมทูตหมายเลขหนึ่ง,ไกอิ่น,179.10 บาท
3414,เกมอาชญากรรม กลอาชญากร คดีที่ 2 ผู้วิเศษวิปลาส,ไกอิ่น,170.10 บาท
3415,BlaCX 11 ผีร้ายและปีศาจแห่งสีดำ,รวมนักเขียน Punica,71.10 บาท
3416,โดโรธีกับพ่อมดแห่งออซ,แอล แฟรงค์โบม,256.50 บาท
3417,PANDORA ฝ่าวิกฤตแดนมรณะ 2,JING,126.00 บาท
3418,CADAVER TOWN เล่ม 2 เมืองนรกมนุษย์ทดลองกลายพันธุ์,HONEY CROWN,197.10 บาท
3419,สำนักงานนำส่งความซวยมาแล้วครับ 2,Finch (ฟินช์),121.50 บาท
3420,Exorcist หมอผีแสบ พันธุ์อลเวง 2,Ring tail,197.10 บาท
3421,The Angle Boy เด็กชายพันธุ์เทวดา Vol.6 S,กองบรรณาธิการ,153.00 บาท
3422,เพชรพระอุมา 48 ปี ล.29 ตอนไอ้งาดำ 1,พนมเทียน,202.50 บาท
3423,เพชรพระอุมา 48 ปี ล.34 ตอนจิตรางคนางค์ 2,พนมเทียน,202.50 บาท
3424,เพชรพระอุมา 48 ปี ล.36 ตอนจิตรางคนางค์ 4,พนมเทียน,202.50 บาท
3425,เพชรพระอุมา 48 ปี ล.44 ตอนแต่ปางบรรพ์ 4,พนมเทียน,202.50 บาท
3426,เพชรพระอุมา 48 ปี ล.31 ตอนไอ้งาดำ 3,พนมเทียน,202.50 บาท
3427,เพชรพระอุมา 48 ปี ล.35 ตอนจิตรางคนางค์ 3,พนมเทียน,202.50 บาท
3428,เพชรพระอุมา 48 ปี ล.43 ตอนแต่ปางบรรพ์ 3,พนมเทียน,202.50 บาท
3429,Dark Night จอมโจรแห่งรัตติกาล 2,First Water,197.10 บาท
3430,ภารกิจรัก สายลับป่วนออนไลน์ ล.8,akeove,234.00 บาท
3431,กระรากระตะ,ดอลฟิน,135.00 บาท
3432,ภาม คนรับจ้างตาย บทที่ 5 เรียลลิตี้สีเลือด,วาฬน้ำเงิน,170.10 บาท
3433,ชุดพิเศษแพ็คคู่ คำสาปผีถ้วยแก้วและตุ๊กตาซ่อนวิญญาณ,เยี่ย ปู้ หยี่/จงอู่ตัวซัว,152.10 บาท
3434,คนรวมวิญญาณ: การกลับมาของเหล่าวิญญาณ,เยี่ย เชี่ย ซวง,143.10 บาท
3435,คู่ปริศนา บทที่ 4 การร่ายรำแห่งสายลม,เซียง ซือ ยิง,143.10 บาท
3436,คู่ปริศนาบทที่ 6 พันธสัญญาแห่งความมืด,เซียง ซือ ยิง,143.10 บาท
3437,วัตสัน &amp; โฮล์ม ถอดรหัสยีนส์ฆาตกรรม คดีที่ 4 : อีกหนึ่งโฮล์มแห่งศตวรรษที่ 21,เลออน,161.10 บาท
3438,คู่ป่วนปราบปิศาจ5ต.ห้าวิญญาณอาละวาด,หลินเพ่ย,180.00 บาท
3439,คนรวมวิญญาณ: ปลายทางรถไฟสายมรณะ,เยี่ย เชี่ย ซวง,143.10 บาท
3440,ขมังเวทล่าสังหาร 2,Giddens,148.50 บาท
3441,คนรวมวิญญาณ: ปลายทางรถไฟสายมรณะ,เยี่ย เชี่ย ซวง,143.10 บาท
3442,จดหมายเหตุแวนเฮลซิง 5 ตอนสงครามแห่งรัตติกาล,Dr.Abraham Van Helsing,152.10 บาท
3443,Limited online ล.2 โลกนี้มันมีจำกัด,akeove,297.00 บาท
3444,กับดักรักร้ายเจ้าชายหมาป่า ภาค 1,mu_mu_jung,152.10 บาท
3445,Adventure World ภ.2 ล.1 ต.บทสรุปการเดินท,ลูกแมวขาวดำ,152.10 บาท
3446,Dark Night จอมโจรแห่งรัตติกาล 1,First Water,197.10 บาท
3447,Monster Soul Online No.11 ต.พันธมิตรแห่ง,Persona,180.00 บาท
3448,Demon School ก๊วนป่วนโรงเรียนปีศาจ ภาค Demon Cafe อลเวงคาเฟ่ปีศาจ,Pink Devil,197.10 บาท
3449,World War Z (ปกใหม่),แม็กซ์ บรูกส์,288.00 บาท
3450,เดอะไวท์โรด Spirit 1 Rebirth,ดร.ป๊อบ (Dr.Pop),358.20 บาท
3451,Alarmery 1 นครแก้ว,แสงจันทร์,162.00 บาท
3452,สงครามข้ามขอบฟ้า ล.2,ใบสน,162.00 บาท
3453,Orion เล่ม 2,แสงจันทร์,162.00 บาท
3454,The Curse III ศึกสายเลือด,Akara,89.10 บาท
3455,ล็อตตี้ รายงานนี้ฝีมือหนูเอง,แจ็กเกอร์ลีน วิลสัน,121.50 บาท
3456,สายเลือดอสูร II,Moony,107.10 บาท
3457,เดอะไวท์โรด Generation Vol.2,ดร.ป๊อบ (Dr.Pop),319.50 บาท
3458,อาณาจักรแห่งหัวใจ,อัชฌาฐิณี,148.50 บาท
3459,การินจูเนียร์ ประวัติศาสตร์/คำสาป/อาถรรพ์,Black Thofu,161.10 บาท
3460,ดิ อินไซเดอร์ ล.3 ตอนศึกข้ามมิติ,pongwut rujirachakorn,180.00 บาท
3461,The Prince of Killer เล่ม 1 ภาคภารกิจลักพาตัว,BlackPearl,180.00 บาท
3462,วาเนียจอมเวทน้อยฝึกหัด ภาคจอมเวทแห่งคำทำนาย เล่ม 1,WS-MAR,153.00 บาท
3463,เดอะไวท์โรด Generation Vol.1,ดร.ป๊อบ (Dr.Pop),436.50 บาท
3464,SANA ซานะฉายเดี่ยว ing,ซานะ,162.00 บาท
3465,คนกินวิญญาณ 1,EniGma,144.00 บาท
3466,คู่ป่วนปราบปิศาจ 4 ต.ผู้ใช้สัตว์,หลินเพ่ย,189.00 บาท
3467,BlaCX 10 เปิดฤดูการใหม่แห่ง 'สีดำ',รวมนักเขียน Punica,71.10 บาท
3468,ผมคือ...!? ล.5,แอ๊ด,175.50 บาท
3469,The City God เทพประจำเมือง ล.3,ชางขุย,180.00 บาท
3470,ดินแดนอัศจรรย์แห่งออซ (ปกอ่อน),แอล แฟรงค์โบม,220.50 บาท
3471,เมืองมรกตแห่งออซ,แอล แฟรงค์โบม,292.50 บาท
3472,เจ้าหญิงออชมา(ปกแข็ง),แอล แฟรงค์โบม,324.00 บาท
3473,โดโรธีกับออซมาแห่งออซ,แอล แฟรงค์โบม,256.50 บาท
3474,FATE ONLINE มหาสงครามแห่งโชคชะตา ล.4,Holynot,180.00 บาท
3475,ตำนานกรีชา ตอนแดนมรณะแห่งพยับเงา,Leigh Bardugo (ลีห์ บาร์ดูโก),211.50 บาท
3476,Half Prince ตำนานวุ่นวาย เจ้าชายครึ่งร่าง VIII (เล่มจบ),อวี้หว่อ(Yu wo),152.10 บาท
3477,ภารกิจรัก สายลับป่วนออนไลน์ ล.7,akeove,234.00 บาท
3478,Rabbit saga รหัสพันธุ์ลับ ล.4,Red Rose Sugar,143.10 บาท
3479,แฟรี่ วอร์ จักรพรรดิสีม่วง,เฮอร์บี,301.50 บาท
3480,H.I.V.E 2 ตอนเครื่องรางโอเวอร์ลอร์ด,มาร์ค วาลเดน,198.00 บาท
3481,ภารตมายา,จิตรา แบเนอร์จี,301.50 บาท
3482,BlaCX 09 'บทสรุปเรื่องราวแห่งโลกสีดำ',รวมนักเขียน Punica,71.10 บาท
3483,Exorcist หมอผีแสบ พันธุ์อลเวง 1,Ring tail,197.10 บาท
3484,CADAVER TOWN เล่ม 1 ปิดตายเมืองนรกกลายพันธุ์,HONEY CROWN,179.10 บาท
3485,โครนิเคิลส์ออฟนิค ล.3 ตอนศึกปิศาจเทร็กเซียน (infamous),เชอริลีน เคนยอน,238.50 บาท
3486,Pandora ฝ่าวิกฤตแดนมรณะ I,JING,108.00 บาท
3487,สำนักงานนำส่งความซวยมาแล้วครับ,Finch (ฟินช์),121.50 บาท
3488,Brave Story วาตารุกับดาบแห่งมนตรา 2,MIYABE Miyuki,355.50 บาท
3489,Brave Story วาตารุกับดาบแห่งมนตรา 1,MIYABE Miyuki,355.50 บาท
3490,คู่มือวีรบุรุษกู้อาณาจักร,คริสโตเฟอร์ ฮีลีย์,225.00 บาท
3491,7TH Prince เรื่องเล่าของเจ้าชายหมายเลขเจ็ด 3,P.I.E Area,152.10 บาท
3492,Calendar Castle ล.3 ต.ยามเมื่อแสงแดดร้อน,กัลฐิดา,288.00 บาท
3493,Limited online ล.1 โลกนี้มันมีจำกัด,akeove,270.00 บาท
3494,The Last Fantasy:The Origin ล.8 ต.บทสงครามสองราชัน,แสงจันทร์,144.00 บาท
3495,H.A.C.K เจาะระบบไขรหัสมรณะ ล 13,EniGma,90.00 บาท
3496,มือปราบ (ป่วน) โลกวิญญาณ บทที่ 4 คาถาคู่รัก,หลินอวี่,170.10 บาท
3497,กระบี่เทพสังหาร 1,Xiao Ding,179.10 บาท
3498,Pangea Online ภ.2 ล.2 ต.ข่าวลือที่น่าปวด,Great Polar Bear,180.00 บาท
3499,ตำนานผู้พิทักษ์แห่งกาฮูล 3 ตอนบุกปราสาทมาร,Kathryn Lasky,198.00 บาท
3500,นักสืบคลาส B เล่ม 5 (จบ) ต.ศึกสุดท้ายวิญญาณอำมหิต,เจี๋ยเค่อหูเจียว,171.00 บาท
3501,คู่ป่วนปราบปิศาจ 3 ต.เขี้ยวซือโหยว,หลินเพ่ย,175.50 บาท
3502,ผมคือ...!? ล.4,แอ๊ด,175.50 บาท
3503,เดอะไวท์โรด Generation Vol.3,ดร.ป๊อบ (Dr.Pop),382.50 บาท
3504,The Heroes of Olympus 3 รอยตราอาธีน่า (ปกอ่อน),Rick Riordan (ริค ไรออร์แดน),368.10 บาท
3505,Tale of the fallen angel ล.1 ตำนานนางฟ้า,lilin,143.10 บาท
3506,Fantasy of URES World,Knight of U,256.50 บาท
3507,วีรบุรุษจำเป็น : ว่าที่วีรบุรุษ 2,Black-kitty,152.10 บาท
3508,วีรบุรุษจำเป็น : ว่าที่วีรบุรุษ 1,Black-kitty,152.10 บาท
3509,Element Plate เสี้ยวพลังพิภพ สยบทั่วฟ้า 3,Finch (ฟินช์),170.10 บาท
3510,ชุดหกสหายผจญภัย ล.15 ปริศนาในหอคอย,Enid Blyton,79.20 บาท
3511,เกมล่าบัลลังก์ A Game of Thrones 1.1,จอร์จ อาร์. อาร์. มาร์ติน,346.50 บาท
3512,Real Dream Online วงแหวนแห่งเมอบิอุส ล.3,lilin,180.00 บาท
3513,เพอร์ซีย์ แจ็กสัน กับแฟ้มลับมนุษย์กึ่งเทพ,Rick Riordan (ริค ไรออร์แดน),134.10 บาท
3514,คู่ปริศนา บทที่ 2 หลั่งเลือดคืนวิญญาณ,เซียง ซือ ยิง,143.10 บาท
3515,คนรวมวิญญาณ: พิธีกรรมเลี้ยงศพ,เยี่ย เชี่ย ซวง,143.10 บาท
3516,คู่ปริศนา บทที่ 5 ความลับของนัยน์ตาสีม่วง,เซียง ซือ ยิง,143.10 บาท
3517,คู่ปริศนา 1 ตอน มายากลแห่งความตาย,เซียง ซือ ยิง,143.10 บาท
3518,จดหมายเหตุแวนโฮลซิง เสียงเพรียกจากเรไร,Dr.Abraham Van Helsing,170.10 บาท
3519,อาหมวยออนไลน์ ตอนผู้ปลดผนึกที่อยู่เบื้องหลัง,พลอยชมพู,188.10 บาท
3520,เมื่อยายอายุเท่าหนู,ยายนาง,133.20 บาท
3521,คนรวมวิญญาณ: ทะเลสาบคืนความตาย,เยี่ย เชี่ย ซวง,143.10 บาท
3522,คู่ปริศนา บทที่ 3 คำสาปมังกรโลหิต,เซียง ซือ ยิง,143.10 บาท
3523,กลางคืนไม่พูด 2 ตุ๊กตาซ่อนวิญญาณ,เยี่ย ปู้ หยี่/จงอู่ตัวซัว,152.10 บาท
3524,Zatiara พิภพแห่งมนตรา ล.1,อัญ,198.00 บาท
3525,FATE ONLINE มหาสงครามแห่งโชคชะตา ล.3,Holynot,180.00 บาท
3526,หยินหยางกรรไกรทะลุมิติล.5.จูงมือกันไปจนแก่เฒ่า,หย่งหมิง,144.00 บาท
3527,วัตสัน &amp; โฮล์ม ถอดรหัสยีนส์ฆาตกรรม คดีที่ 3 : บททดสอบจากความมืด,เลออน,152.10 บาท
3528,การ์เดี้ยน สัตว์เทพในตำนาน ล.2,Love Berry,135.00 บาท
3529,Eden สวนสวรรค์,blissleep,180.00 บาท
3530,ยุทธภพออนไลน์ ภาค 1 ล.16 ป่วนทวีปใหญ่,ปากกาแดงดำ,225.00 บาท
3531,7TH Prince เรื่องเล่าของเจ้าชายหมายเลขเจ็ด 2,P.I.E Area,161.10 บาท
3532,บริษัทพิทักษ์คุณหนู ภารกิจ 6.0 : คมเขี้ยวแห่งรัตติกาล,เนบิวลา,161.10 บาท
3533,ข้านี่แหละเจ้าแห่งตำนานตัวจริง 2 ภาคผนึกอัญมณีต้องคำสาป,First Water,179.10 บาท
3534,Real Dream Online วงแหวนแห่งเมอบิอุส ล.2,lilin,180.00 บาท
3535,Element Plate เสี้ยวพลังพิภพ สยบทั่วฟ้า 2,P.I.E Area,179.10 บาท
3536,sarmal  เข็มทิศชี้นำ ภาค 1,Peecee,216.00 บาท
3537,หมาป่า,เจียง หรง,535.50 บาท
3538,กระจกวารี ล.1 ตอนราชินีสายน้ำ,Kai Meyer,121.50 บาท
3539,ผจญภัยใต้อุโมงค์,Roderick Gordon,355.50 บาท
3540,สายเลือดอสูร I,Moony,107.10 บาท
3541,ทวิดารา Double Star,โรเบิร์ต เอ.ไฮน์ไลน์,179.10 บาท
3542,ปริศนาสมบัติอัจฉริยะ 7 ตอนบุกรังอสรพิษ,jude watson,161.10 บาท
3543,ลางสังหรณ์(The Foreshadowing),มาร์คัส เซดจ์วิก,175.50 บาท
3544,ชิทแตก! (พิมพ์ซ้ำ-เปลี่ยนปก),ปราบดา หยุ่น,202.50 บาท
3545,เพชรพระอุมา 48 ปี ล.9 ตอนจอมผีดิบมันตรัย 1,พนมเทียน,202.50 บาท
3546,เพชรพระอุมา 48 ปี ล.18 ตอนป่าโลกล้านปี 2,พนมเทียน,202.50 บาท
3547,เพชรพระอุมา 48 ปี ล.23 ตอนแงซายจอมจักรา 3,พนมเทียน,202.50 บาท
3548,เพชรพระอุมา 48 ปี ล.8 ตอนดงมรณะ 4,พนมเทียน,202.50 บาท
3549,เพชรพระอุมา 48 ปี ล.13 ตอนอาถรรพณ์นิทรานคร 1,พนมเทียน,202.50 บาท
3550,เพชรพระอุมา 48 ปี ล.21 ตอนแงซายจอมจักรา 1,พนมเทียน,202.50 บาท
