,book,author,price
2240,อัศวินดารา เล่ม 5-6  (แพ็คคู่),Arise Zhang (เฟยเทียนเย่เสียง),450.00 บาท
2241,TAKE A DEEP BREATH #หายใจสิเจซ,AveryPie,330.00 บาท
2242,ขุนนางพาร์ตไทม์สุดแกร่งแห่งต้าซ่ง เล่ม 2,La Mian Hua Tang De Tu Zi,423.00 บาท
2243,Security Blanket ห่มรักที่พักใจ เล่ม 2,Yuu Nagira (ยู นางิระ),224.10 บาท
2244,MR. WORLDWIDE # สามีนานาชาติ,รวมนักเขียน,414.00 บาท
2245,คนแปลกหน้าคือคู่ชีวิต,ธมน (THAMON926),449.10 บาท
2246,นับหนึ่งถึงเสาร์ เล่ม 1-2 (2 เล่มจบ),aonair,566.10 บาท
2247,ติวรัก,นิลญมณี,440.10 บาท
2248,I'll GIVE YOU THE WORLD #เมกาโลมา เล่ม 1-2 (2 เล่มจบ),JAYLERQZ,575.10 บาท
2249,กวีผู้มีรัก,jiwinil,440.10 บาท
2250,บอสข้างบ้าน,cincere,287.10 บาท
2251,สัมผัสในฤดูหนาว,chamxmiley,341.10 บาท
2252,ปรมาจารย์ศาสตร์กามหาใช่เป็นกันได้ง่ายเลยจริงๆ เล่ม 1-2 (2 เล่มจบ),lawliet30101979,719.10 บาท
2253,กระต่ายน้อยของฮ่องเต้ เล่ม 1-2 (2 เล่มจบ),Xi Yan,692.10 บาท
2254,สะพานปูน (Pass to your Voice),กาย สุวรรณโรจน์ & Lita P,314.10 บาท
2255,คุณวิศวะขาโหด มาเป็นคนโปรดของผมเถอะครับ,กาย สุวรรณโรจน์ & Lita P,314.10 บาท
2256,ตัวละครเอกพยายามจะ...ข้าทุกวัน เล่ม 2,ชิงตวน,440.10 บาท
2257,ตัวละครเอกพยายามจะ...ข้าทุกวัน เล่ม 1,ชิงตวน,386.10 บาท
2258,จุมพิตนิจนิรันดร์ Endless Kiss เล่ม 2,Damjuckdan,288.00 บาท
2259,ล่ารักต้องสาป THE CHASE เล่ม 1,Damjuckdan,315.00 บาท
2260,ปรารถนาเพียงรัก (เล่มเดียวจบ),Chi Zong,288.00 บาท
2261,คู่ (จิ้น) รักพลิกล็อก เล่ม 5 (เล่มจบ),Yan Liang Yu,378.00 บาท
2262,Naughty Babe ดื้อเฮียก็หาว่าซน + Vbox,แบมแบม (BamBam),490.50 บาท
2263,คุณผู้ช่วยสถาปนิก เล่ม 4 (เล่มจบ) (พิมพ์ครั้งที่ 2),ซีเหอชิงหลิง,355.50 บาท
2264,ZOO KEEPER เมื่อผมเป็นเจ้าของสวนสัตว์ เล่ม 1,ลาเหมียนฮวาถังเตอะทู่จื่อ,391.50 บาท
2265,เจ้าบ่าวของอนาคิน,แม่นาย,278.10 บาท
2266,ขุนศึกคู่บัลลังก์ 1-4 เล่ม (ชุด 4 เล่มจบ),Miluo,"1,440.00 บาท"
2267,นักรบพเนจรสุดขอบฟ้า เล่ม 2 (เล่มจบ),Priest (พีต้า),324.00 บาท
2268,นักรบพเนจรสุดขอบฟ้า เล่ม 1,Priest (พีต้า),324.00 บาท
2269,ฤาฤทธิ์คล้องนาคา,AveryPie,378.00 บาท
2270,Upside - down rainbow รอยยิ้มของคุณท้องฟ้า,Scriper,306.00 บาท
2271,ปีนั้น...ที่ข้าคะนึงถึง เล่ม 1,Man Man He Qi Duo,405.00 บาท
2272,ปีนั้น...ที่ข้าคะนึงถึง เล่ม 2,Man Man He Qi Duo,405.00 บาท
2273,บุปผาคืนเมือง เล่ม 1-2 (ชุด 2 เล่ม),Fan Luo (ฝานลั่ว),656.10 บาท
2274,RULY EYES,Butterfly 8ffect,314.10 บาท
2275,ปรมาจารย์ลัทธิมาร นิยาย ตอนพิเศษ,โม่เซียงถงซิ่ว,198.00 บาท
2276,สองพยัคฆ์หนึ่งบัลลังก์ เล่ม 1,Fan Luo (ฝานลั่ว),261.00 บาท
2277,รักแรก HYPERVENTILATION + BOXSET,"J Suri, Bboongbbangkkyu",553.50 บาท
2278,รักแรก HYPERVENTILATION,"J Suri, Bboongbbangkkyu",427.50 บาท
2279,นักอ่านกับพระเอกน่ะ ต้องคู่กันอยู่แล้วนี้!? เล่ม 1,TUI,315.00 บาท
2280,นักอ่านกับพระเอกน่ะ ต้องคู่กันอยู่แล้วนี่!? เล่ม 2,TUI,279.00 บาท
2281,นักอ่านกับพระเอกน่ะ ต้องคู่กันอยู่แล้ว เล่ม 5 + เล่มพิเศษ,TUI,234.00 บาท
2282,คุณผู้ช่วยสถาปนิก เล่ม 3 (พิมพ์ครั้งที่ 2),ซีเหอชิงหลิง,198.00 บาท
2283,ขุนนางพาร์ตไทม์สุดแกร่งแห่งต้าซ่ง เล่ม 1,La Mian Hua Tang De Tu Zi,405.00 บาท
2284,องค์ชายของข้าหยุดร้องไห้ทีเถอะ!,Navvip,252.00 บาท
2285,คุณสราญหาคู่,วาฬกลิ้ง,432.00 บาท
2286,ผมไม่ได้เป็นมนุษย์แล้วครับ เล่ม 3,จิ๋วอี่,306.00 บาท
2287,พันธนาการรักใต้สายน้ำ MERMAN  เล่ม 1-2 (2 เล่มจบ),Nicedog,585.00 บาท
2288,Your Voice รักไม่ร้าย,นทกร,319.50 บาท
2289,กระบี่คู่หานซาน เล่ม 3 (เล่มจบ),ห่าวต้าอีเจวี่ยนเว่ยเซิงจื่อ,350.10 บาท
2290,เพราะรักเธอผู้งดงาม,Yuu Nagira (ยู นางิระ),216.00 บาท
2291,ทฤษฎีโสด Fourth's Theory,I'm Mynt,252.00 บาท
2292,Cat's Legacy มรดกตกเหมียว เล่ม 1,ฮว๋าเหมยหลาง,342.00 บาท
2293,อุบัติรักความจำเสื่อม เล่ม 4 (เล่มจบ),Lu Ye Qian He,243.00 บาท
2294,จุมพิตนิจนิรันดร์ ENDLESS KISS เล่ม 1,Damjuckdan,288.00 บาท
2295,ครองฝัน เล่ม 5,Arise Zhang (เฟยเทียนเย่เสียง),441.00 บาท
2296,คู่ (จิ้น) รักพลิกล็อก เล่ม 4,Yan Liang Yu,378.00 บาท
2297,โอสถดอกท้อ,EtuDe,449.10 บาท
2298,Dear Dopamine ลุ่มหลงจงรัก ภาค Acetylcholine,นายพินต้า,270.00 บาท
2299,รักครั้งใหม่ของนายเลี้ยงเดี่ยว,นายพินต้า,270.00 บาท
2300,Dear Dopamine ลุ่มหลงจงรัก ภาค Serotonin,นายพินต้า,270.00 บาท
2301,Dear Dopamine ลุ่มหลงจงรัก ภาค Dopamine,นายพินต้า,270.00 บาท
2302,พันธะสาป เล่ม 1,เซ่อหรูคง,216.00 บาท
2303,พันธะสาป เล่ม 2,เซ่อหรูคง,234.00 บาท
2304,คุณผู้ช่วยสถาปนิก เล่ม 2,ซีเหอชิงหลิง,198.00 บาท
2305,DEEP OCEAN ฉลามคลั่งรักภาคพิเศษ,AveryPie,495.00 บาท
2306,DEEP RED OCEAN ฉลาม-ร้อน-รัก,AveryPie,495.00 บาท
2307,Sky รักคุณเท่าฟ้า,_mysecretlove,332.10 บาท
2308,LA CUISINE  เมนูลับฉบับแก้มยุ้ย,GrandPine,440.10 บาท
2309,คืนเดียวไม่พอ Forever Night Stand,Je'Nean,279.00 บาท
2310,ทำนายทายทัพ,ดวินทร์,297.00 บาท
2311,เทียนซือ คู่ป่วนผจญวิญญาณ ภาค 3 เล่ม 1 ฝันร้าย,ฝานลั่ว,234.00 บาท
2312,นักสืบครึ่งปีศาจ เล่ม 2 (จบ),Nong Qing Feng,378.00 บาท
2313,อุบัติรักความจำเสื่อม เล่ม 3,Lu Ye Qian He,243.00 บาท
2314,ตกลงนายชอบฉันใช่มั้ย เล่ม 1-2 (2 เล่มจบ),หลี่ว์เทียนอี้,315.00 บาท
2315,เทียนซือ คู่ป่วนผจญวิญญาณ ภาค 2: ตอนพิเศษ,ฝานลั่ว,90.00 บาท
2316,Friend's เพื่อนรัก รักเพื่อน เล่ม 2,G Nab Media,242.10 บาท
2317,COLD CASE REBOOT ไขคดีปริศนา แฟ้มคดีลำดับที่ 02 วังวนแห่งความแค้น,ฝานลั่ว,279.00 บาท
2318,ปรมาจารย์ลัทธิมาร นิยาย เล่ม 5,โม่เซียงถงซิ่ว,324.00 บาท
2319,WHY? HAREM ONLINE ทำไมฮาเร็มของผมถึงเป็นผู้ชาย,URE_B,341.10 บาท
2320,DON'T NEED YOUR LOVE รัก ติด ลบ,ฅนถ่อย,270.00 บาท
2321,ขอโทษครับฟ้า เล่ม 1,STAR_DIAMOND,269.10 บาท
2322,ร้ายนักต้องจัดหนัก,เขอจงโหย่วโร่ว,250.00 บาท
2323,เหตุใด...ภรรยาข้าช่างน่าตีนัก! เล่ม 1-3 (ชุด 3 เล่มจบ),miimemine.,"1,080.00 บาท"
2324,ขอโทษครับฟ้า เล่ม 2,STAR_DIAMOND,269.10 บาท
2325,คลิปหลุดไอดอล,เยียนเถาจือ,270.00 บาท
2326,CRUSH ON (SENIOR) : BE WITH YOU,SmallWorld3me,323.10 บาท
2327,THE MERCHANTS WILL LOVE #พ่อค้าส้มตำหล่อบอกต่อ,SuuGaa,314.10 บาท
2328,WHY? HAREM ONLINE ทำไมฮาเร็มของผมถึงเป็นผู้ชาย เล่ม 1,URE_B,341.10 บาท
2329,CAT IN THE TRAP,CINZANO 505,359.10 บาท
2330,นับเก้ารัก ภาค 2 เล่ม 1-2 (ชุด 2เล่ม),เดือนพราย,629.10 บาท
2331,ดั่งฟ้าเทียมสมุทร,Butterfly 8ffect,306.00 บาท
2332,เกมรักนี้ราคา 500 หยวน ภาค พิเศษทะเลสาบซื่อเวิ่น,iXiura,135.00 บาท
2333,เพื่อนไม่จริง,ตุ๊กตากระเบื้องเคลือบ,314.10 บาท
2334,พี่จะตีนะเนย,Korean_Rabbit,323.10 บาท
2335,พี่หมอของน้องซัน,IAMPlenggg,270.00 บาท
2336,WEST: THE SUN FROM ANOTHER STAR เล่ม 1-2 (2 เล่มจบ),Howlsairy,629.10 บาท
2337,FILL IN THE BLANK เติม...ลงในช่องว่าง,Newpiney,359.10 บาท
2338,OVERZEALOUS,CINZANO 505,314.10 บาท
2339,THUNDER & RAIN,chamxmiley,261.00 บาท
2340,Wish on the winter คำอธิฐานแห่งเหมันต์,wickedwish_,350.10 บาท
2341,พ่อฮะปะป๋าดุ,Aurora_9,314.10 บาท
2342,Your goodbye is my beginning แล้วก็เริ่ม,rolisrose,233.10 บาท
